"";"Var1";"Var2";"Var3";"Freq"
"16133";"Otro";"Ciclo Ruta";"Juan XXIII La Quiebra";0
"16135";"Atropello";"Glorieta";"Juan XXIII La Quiebra";0
"16136";"Caida de Ocupante";"Glorieta";"Juan XXIII La Quiebra";0
"16138";"Incendio";"Glorieta";"Juan XXIII La Quiebra";0
"16139";"Otro";"Glorieta";"Juan XXIII La Quiebra";0
"16140";"Volcamiento";"Glorieta";"Juan XXIII La Quiebra";0
"16142";"Caida de Ocupante";"Interseccion";"Juan XXIII La Quiebra";0
"16144";"Incendio";"Interseccion";"Juan XXIII La Quiebra";0
"16146";"Volcamiento";"Interseccion";"Juan XXIII La Quiebra";0
"16150";"Incendio";"Lote o Predio";"Juan XXIII La Quiebra";0
"16153";"Atropello";"Paso a Nivel";"Juan XXIII La Quiebra";0
"16154";"Caida de Ocupante";"Paso a Nivel";"Juan XXIII La Quiebra";0
"16155";"Choque";"Paso a Nivel";"Juan XXIII La Quiebra";0
"16156";"Incendio";"Paso a Nivel";"Juan XXIII La Quiebra";0
"16157";"Otro";"Paso a Nivel";"Juan XXIII La Quiebra";0
"16158";"Volcamiento";"Paso a Nivel";"Juan XXIII La Quiebra";0
"16159";"Atropello";"Paso Elevado";"Juan XXIII La Quiebra";0
"16160";"Caida de Ocupante";"Paso Elevado";"Juan XXIII La Quiebra";0
"16161";"Choque";"Paso Elevado";"Juan XXIII La Quiebra";0
"16162";"Incendio";"Paso Elevado";"Juan XXIII La Quiebra";0
"16163";"Otro";"Paso Elevado";"Juan XXIII La Quiebra";0
"16164";"Volcamiento";"Paso Elevado";"Juan XXIII La Quiebra";0
"16165";"Atropello";"Paso Inferior";"Juan XXIII La Quiebra";0
"16166";"Caida de Ocupante";"Paso Inferior";"Juan XXIII La Quiebra";0
"16167";"Choque";"Paso Inferior";"Juan XXIII La Quiebra";0
"16168";"Incendio";"Paso Inferior";"Juan XXIII La Quiebra";0
"16169";"Otro";"Paso Inferior";"Juan XXIII La Quiebra";0
"16170";"Volcamiento";"Paso Inferior";"Juan XXIII La Quiebra";0
"16171";"Atropello";"Pontón";"Juan XXIII La Quiebra";0
"16172";"Caida de Ocupante";"Pontón";"Juan XXIII La Quiebra";0
"16173";"Choque";"Pontón";"Juan XXIII La Quiebra";0
"16174";"Incendio";"Pontón";"Juan XXIII La Quiebra";0
"16175";"Otro";"Pontón";"Juan XXIII La Quiebra";0
"16176";"Volcamiento";"Pontón";"Juan XXIII La Quiebra";0
"16177";"Atropello";"Puente";"Juan XXIII La Quiebra";0
"16178";"Caida de Ocupante";"Puente";"Juan XXIII La Quiebra";0
"16179";"Choque";"Puente";"Juan XXIII La Quiebra";0
"16180";"Incendio";"Puente";"Juan XXIII La Quiebra";0
"16181";"Otro";"Puente";"Juan XXIII La Quiebra";0
"16182";"Volcamiento";"Puente";"Juan XXIII La Quiebra";0
"16186";"Incendio";"Tramo de via";"Juan XXIII La Quiebra";0
"16189";"Atropello";"Tunel";"Juan XXIII La Quiebra";0
"16190";"Caida de Ocupante";"Tunel";"Juan XXIII La Quiebra";0
"16191";"Choque";"Tunel";"Juan XXIII La Quiebra";0
"16192";"Incendio";"Tunel";"Juan XXIII La Quiebra";0
"16193";"Otro";"Tunel";"Juan XXIII La Quiebra";0
"16194";"Volcamiento";"Tunel";"Juan XXIII La Quiebra";0
"16195";"Atropello";"Via peatonal";"Juan XXIII La Quiebra";0
"16196";"Caida de Ocupante";"Via peatonal";"Juan XXIII La Quiebra";0
"16197";"Choque";"Via peatonal";"Juan XXIII La Quiebra";0
"16198";"Incendio";"Via peatonal";"Juan XXIII La Quiebra";0
"16199";"Otro";"Via peatonal";"Juan XXIII La Quiebra";0
"16200";"Volcamiento";"Via peatonal";"Juan XXIII La Quiebra";0
"16201";"Atropello";"Ciclo Ruta";"Kennedy";0
"16204";"Incendio";"Ciclo Ruta";"Kennedy";0
"16205";"Otro";"Ciclo Ruta";"Kennedy";0
"16206";"Volcamiento";"Ciclo Ruta";"Kennedy";0
"16207";"Atropello";"Glorieta";"Kennedy";0
"16208";"Caida de Ocupante";"Glorieta";"Kennedy";0
"16209";"Choque";"Glorieta";"Kennedy";0
"16210";"Incendio";"Glorieta";"Kennedy";0
"16211";"Otro";"Glorieta";"Kennedy";0
"16212";"Volcamiento";"Glorieta";"Kennedy";0
"16216";"Incendio";"Interseccion";"Kennedy";0
"16222";"Incendio";"Lote o Predio";"Kennedy";0
"16225";"Atropello";"Paso a Nivel";"Kennedy";0
"16226";"Caida de Ocupante";"Paso a Nivel";"Kennedy";0
"16227";"Choque";"Paso a Nivel";"Kennedy";0
"16228";"Incendio";"Paso a Nivel";"Kennedy";0
"16229";"Otro";"Paso a Nivel";"Kennedy";0
"16230";"Volcamiento";"Paso a Nivel";"Kennedy";0
"16231";"Atropello";"Paso Elevado";"Kennedy";0
"16232";"Caida de Ocupante";"Paso Elevado";"Kennedy";0
"16233";"Choque";"Paso Elevado";"Kennedy";0
"16234";"Incendio";"Paso Elevado";"Kennedy";0
"16235";"Otro";"Paso Elevado";"Kennedy";0
"16236";"Volcamiento";"Paso Elevado";"Kennedy";0
"16237";"Atropello";"Paso Inferior";"Kennedy";0
"16238";"Caida de Ocupante";"Paso Inferior";"Kennedy";0
"16239";"Choque";"Paso Inferior";"Kennedy";0
"16240";"Incendio";"Paso Inferior";"Kennedy";0
"16241";"Otro";"Paso Inferior";"Kennedy";0
"16242";"Volcamiento";"Paso Inferior";"Kennedy";0
"16243";"Atropello";"Pontón";"Kennedy";0
"16244";"Caida de Ocupante";"Pontón";"Kennedy";0
"16245";"Choque";"Pontón";"Kennedy";0
"16246";"Incendio";"Pontón";"Kennedy";0
"16247";"Otro";"Pontón";"Kennedy";0
"16248";"Volcamiento";"Pontón";"Kennedy";0
"16249";"Atropello";"Puente";"Kennedy";0
"16250";"Caida de Ocupante";"Puente";"Kennedy";0
"16251";"Choque";"Puente";"Kennedy";0
"16252";"Incendio";"Puente";"Kennedy";0
"16253";"Otro";"Puente";"Kennedy";0
"16254";"Volcamiento";"Puente";"Kennedy";0
"16258";"Incendio";"Tramo de via";"Kennedy";0
"16261";"Atropello";"Tunel";"Kennedy";0
"16262";"Caida de Ocupante";"Tunel";"Kennedy";0
"16263";"Choque";"Tunel";"Kennedy";0
"16264";"Incendio";"Tunel";"Kennedy";0
"16265";"Otro";"Tunel";"Kennedy";0
"16266";"Volcamiento";"Tunel";"Kennedy";0
"16267";"Atropello";"Via peatonal";"Kennedy";0
"16268";"Caida de Ocupante";"Via peatonal";"Kennedy";0
"16269";"Choque";"Via peatonal";"Kennedy";0
"16270";"Incendio";"Via peatonal";"Kennedy";0
"16271";"Otro";"Via peatonal";"Kennedy";0
"16272";"Volcamiento";"Via peatonal";"Kennedy";0
"16273";"Atropello";"Ciclo Ruta";"La Aguacatala";0
"16274";"Caida de Ocupante";"Ciclo Ruta";"La Aguacatala";0
"16276";"Incendio";"Ciclo Ruta";"La Aguacatala";0
"16278";"Volcamiento";"Ciclo Ruta";"La Aguacatala";0
"16282";"Incendio";"Glorieta";"La Aguacatala";0
"16288";"Incendio";"Interseccion";"La Aguacatala";0
"16294";"Incendio";"Lote o Predio";"La Aguacatala";0
"16297";"Atropello";"Paso a Nivel";"La Aguacatala";0
"16298";"Caida de Ocupante";"Paso a Nivel";"La Aguacatala";0
"16300";"Incendio";"Paso a Nivel";"La Aguacatala";0
"16301";"Otro";"Paso a Nivel";"La Aguacatala";0
"16302";"Volcamiento";"Paso a Nivel";"La Aguacatala";0
"16303";"Atropello";"Paso Elevado";"La Aguacatala";0
"16306";"Incendio";"Paso Elevado";"La Aguacatala";0
"16309";"Atropello";"Paso Inferior";"La Aguacatala";0
"16312";"Incendio";"Paso Inferior";"La Aguacatala";0
"16314";"Volcamiento";"Paso Inferior";"La Aguacatala";0
"16315";"Atropello";"Pontón";"La Aguacatala";0
"16316";"Caida de Ocupante";"Pontón";"La Aguacatala";0
"16317";"Choque";"Pontón";"La Aguacatala";0
"16318";"Incendio";"Pontón";"La Aguacatala";0
"16319";"Otro";"Pontón";"La Aguacatala";0
"16320";"Volcamiento";"Pontón";"La Aguacatala";0
"16321";"Atropello";"Puente";"La Aguacatala";0
"16324";"Incendio";"Puente";"La Aguacatala";0
"16333";"Atropello";"Tunel";"La Aguacatala";0
"16334";"Caida de Ocupante";"Tunel";"La Aguacatala";0
"16335";"Choque";"Tunel";"La Aguacatala";0
"16336";"Incendio";"Tunel";"La Aguacatala";0
"16337";"Otro";"Tunel";"La Aguacatala";0
"16338";"Volcamiento";"Tunel";"La Aguacatala";0
"16340";"Caida de Ocupante";"Via peatonal";"La Aguacatala";0
"16341";"Choque";"Via peatonal";"La Aguacatala";0
"16342";"Incendio";"Via peatonal";"La Aguacatala";0
"16343";"Otro";"Via peatonal";"La Aguacatala";0
"16345";"Atropello";"Ciclo Ruta";"La Alpujarra";0
"16348";"Incendio";"Ciclo Ruta";"La Alpujarra";0
"16350";"Volcamiento";"Ciclo Ruta";"La Alpujarra";0
"16354";"Incendio";"Glorieta";"La Alpujarra";0
"16360";"Incendio";"Interseccion";"La Alpujarra";0
"16366";"Incendio";"Lote o Predio";"La Alpujarra";0
"16369";"Atropello";"Paso a Nivel";"La Alpujarra";0
"16370";"Caida de Ocupante";"Paso a Nivel";"La Alpujarra";0
"16372";"Incendio";"Paso a Nivel";"La Alpujarra";0
"16373";"Otro";"Paso a Nivel";"La Alpujarra";0
"16378";"Incendio";"Paso Elevado";"La Alpujarra";0
"16384";"Incendio";"Paso Inferior";"La Alpujarra";0
"16387";"Atropello";"Pontón";"La Alpujarra";0
"16388";"Caida de Ocupante";"Pontón";"La Alpujarra";0
"16389";"Choque";"Pontón";"La Alpujarra";0
"16390";"Incendio";"Pontón";"La Alpujarra";0
"16391";"Otro";"Pontón";"La Alpujarra";0
"16392";"Volcamiento";"Pontón";"La Alpujarra";0
"16396";"Incendio";"Puente";"La Alpujarra";0
"16398";"Volcamiento";"Puente";"La Alpujarra";0
"16402";"Incendio";"Tramo de via";"La Alpujarra";0
"16405";"Atropello";"Tunel";"La Alpujarra";0
"16406";"Caida de Ocupante";"Tunel";"La Alpujarra";0
"16408";"Incendio";"Tunel";"La Alpujarra";0
"16409";"Otro";"Tunel";"La Alpujarra";0
"16410";"Volcamiento";"Tunel";"La Alpujarra";0
"16411";"Atropello";"Via peatonal";"La Alpujarra";0
"16412";"Caida de Ocupante";"Via peatonal";"La Alpujarra";0
"16414";"Incendio";"Via peatonal";"La Alpujarra";0
"16415";"Otro";"Via peatonal";"La Alpujarra";0
"16416";"Volcamiento";"Via peatonal";"La Alpujarra";0
"16417";"Atropello";"Ciclo Ruta";"La América";0
"16419";"Choque";"Ciclo Ruta";"La América";0
"16420";"Incendio";"Ciclo Ruta";"La América";0
"16422";"Volcamiento";"Ciclo Ruta";"La América";0
"16423";"Atropello";"Glorieta";"La América";0
"16426";"Incendio";"Glorieta";"La América";0
"16432";"Incendio";"Interseccion";"La América";0
"16434";"Volcamiento";"Interseccion";"La América";0
"16438";"Incendio";"Lote o Predio";"La América";0
"16441";"Atropello";"Paso a Nivel";"La América";0
"16442";"Caida de Ocupante";"Paso a Nivel";"La América";0
"16443";"Choque";"Paso a Nivel";"La América";0
"16444";"Incendio";"Paso a Nivel";"La América";0
"16445";"Otro";"Paso a Nivel";"La América";0
"16446";"Volcamiento";"Paso a Nivel";"La América";0
"16447";"Atropello";"Paso Elevado";"La América";0
"16448";"Caida de Ocupante";"Paso Elevado";"La América";0
"16450";"Incendio";"Paso Elevado";"La América";0
"16451";"Otro";"Paso Elevado";"La América";0
"16452";"Volcamiento";"Paso Elevado";"La América";0
"16453";"Atropello";"Paso Inferior";"La América";0
"16456";"Incendio";"Paso Inferior";"La América";0
"16457";"Otro";"Paso Inferior";"La América";0
"16458";"Volcamiento";"Paso Inferior";"La América";0
"16459";"Atropello";"Pontón";"La América";0
"16460";"Caida de Ocupante";"Pontón";"La América";0
"16461";"Choque";"Pontón";"La América";0
"16462";"Incendio";"Pontón";"La América";0
"16463";"Otro";"Pontón";"La América";0
"16464";"Volcamiento";"Pontón";"La América";0
"16465";"Atropello";"Puente";"La América";0
"16466";"Caida de Ocupante";"Puente";"La América";0
"16467";"Choque";"Puente";"La América";0
"16468";"Incendio";"Puente";"La América";0
"16469";"Otro";"Puente";"La América";0
"16470";"Volcamiento";"Puente";"La América";0
"16474";"Incendio";"Tramo de via";"La América";0
"16477";"Atropello";"Tunel";"La América";0
"16478";"Caida de Ocupante";"Tunel";"La América";0
"16479";"Choque";"Tunel";"La América";0
"16480";"Incendio";"Tunel";"La América";0
"16481";"Otro";"Tunel";"La América";0
"16482";"Volcamiento";"Tunel";"La América";0
"16483";"Atropello";"Via peatonal";"La América";0
"16484";"Caida de Ocupante";"Via peatonal";"La América";0
"16485";"Choque";"Via peatonal";"La América";0
"16486";"Incendio";"Via peatonal";"La América";0
"16487";"Otro";"Via peatonal";"La América";0
"16488";"Volcamiento";"Via peatonal";"La América";0
"16489";"Atropello";"Ciclo Ruta";"La Avanzada";0
"16490";"Caida de Ocupante";"Ciclo Ruta";"La Avanzada";0
"16492";"Incendio";"Ciclo Ruta";"La Avanzada";0
"16493";"Otro";"Ciclo Ruta";"La Avanzada";0
"16494";"Volcamiento";"Ciclo Ruta";"La Avanzada";0
"16495";"Atropello";"Glorieta";"La Avanzada";0
"16496";"Caida de Ocupante";"Glorieta";"La Avanzada";0
"16497";"Choque";"Glorieta";"La Avanzada";0
"16498";"Incendio";"Glorieta";"La Avanzada";0
"16499";"Otro";"Glorieta";"La Avanzada";0
"16500";"Volcamiento";"Glorieta";"La Avanzada";0
"16501";"Atropello";"Interseccion";"La Avanzada";0
"16504";"Incendio";"Interseccion";"La Avanzada";0
"16505";"Otro";"Interseccion";"La Avanzada";0
"16506";"Volcamiento";"Interseccion";"La Avanzada";0
"16510";"Incendio";"Lote o Predio";"La Avanzada";0
"16513";"Atropello";"Paso a Nivel";"La Avanzada";0
"16514";"Caida de Ocupante";"Paso a Nivel";"La Avanzada";0
"16515";"Choque";"Paso a Nivel";"La Avanzada";0
"16516";"Incendio";"Paso a Nivel";"La Avanzada";0
"16517";"Otro";"Paso a Nivel";"La Avanzada";0
"16518";"Volcamiento";"Paso a Nivel";"La Avanzada";0
"16519";"Atropello";"Paso Elevado";"La Avanzada";0
"16520";"Caida de Ocupante";"Paso Elevado";"La Avanzada";0
"16521";"Choque";"Paso Elevado";"La Avanzada";0
"16522";"Incendio";"Paso Elevado";"La Avanzada";0
"16523";"Otro";"Paso Elevado";"La Avanzada";0
"16524";"Volcamiento";"Paso Elevado";"La Avanzada";0
"16525";"Atropello";"Paso Inferior";"La Avanzada";0
"16526";"Caida de Ocupante";"Paso Inferior";"La Avanzada";0
"16527";"Choque";"Paso Inferior";"La Avanzada";0
"16528";"Incendio";"Paso Inferior";"La Avanzada";0
"16529";"Otro";"Paso Inferior";"La Avanzada";0
"16530";"Volcamiento";"Paso Inferior";"La Avanzada";0
"16531";"Atropello";"Pontón";"La Avanzada";0
"16532";"Caida de Ocupante";"Pontón";"La Avanzada";0
"16533";"Choque";"Pontón";"La Avanzada";0
"16534";"Incendio";"Pontón";"La Avanzada";0
"16535";"Otro";"Pontón";"La Avanzada";0
"16536";"Volcamiento";"Pontón";"La Avanzada";0
"16537";"Atropello";"Puente";"La Avanzada";0
"16538";"Caida de Ocupante";"Puente";"La Avanzada";0
"16539";"Choque";"Puente";"La Avanzada";0
"16540";"Incendio";"Puente";"La Avanzada";0
"16541";"Otro";"Puente";"La Avanzada";0
"16542";"Volcamiento";"Puente";"La Avanzada";0
"16546";"Incendio";"Tramo de via";"La Avanzada";0
"16549";"Atropello";"Tunel";"La Avanzada";0
"16550";"Caida de Ocupante";"Tunel";"La Avanzada";0
"16551";"Choque";"Tunel";"La Avanzada";0
"16552";"Incendio";"Tunel";"La Avanzada";0
"16553";"Otro";"Tunel";"La Avanzada";0
"16554";"Volcamiento";"Tunel";"La Avanzada";0
"16555";"Atropello";"Via peatonal";"La Avanzada";0
"16556";"Caida de Ocupante";"Via peatonal";"La Avanzada";0
"16557";"Choque";"Via peatonal";"La Avanzada";0
"16558";"Incendio";"Via peatonal";"La Avanzada";0
"16559";"Otro";"Via peatonal";"La Avanzada";0
"16560";"Volcamiento";"Via peatonal";"La Avanzada";0
"16562";"Caida de Ocupante";"Ciclo Ruta";"La Candelaria";0
"16564";"Incendio";"Ciclo Ruta";"La Candelaria";0
"16567";"Atropello";"Glorieta";"La Candelaria";0
"16568";"Caida de Ocupante";"Glorieta";"La Candelaria";0
"16570";"Incendio";"Glorieta";"La Candelaria";0
"16571";"Otro";"Glorieta";"La Candelaria";0
"16576";"Incendio";"Interseccion";"La Candelaria";0
"16582";"Incendio";"Lote o Predio";"La Candelaria";0
"16585";"Atropello";"Paso a Nivel";"La Candelaria";0
"16586";"Caida de Ocupante";"Paso a Nivel";"La Candelaria";0
"16588";"Incendio";"Paso a Nivel";"La Candelaria";0
"16589";"Otro";"Paso a Nivel";"La Candelaria";0
"16590";"Volcamiento";"Paso a Nivel";"La Candelaria";0
"16591";"Atropello";"Paso Elevado";"La Candelaria";0
"16592";"Caida de Ocupante";"Paso Elevado";"La Candelaria";0
"16594";"Incendio";"Paso Elevado";"La Candelaria";0
"16595";"Otro";"Paso Elevado";"La Candelaria";0
"16597";"Atropello";"Paso Inferior";"La Candelaria";0
"16598";"Caida de Ocupante";"Paso Inferior";"La Candelaria";0
"16600";"Incendio";"Paso Inferior";"La Candelaria";0
"16601";"Otro";"Paso Inferior";"La Candelaria";0
"16602";"Volcamiento";"Paso Inferior";"La Candelaria";0
"16603";"Atropello";"Pontón";"La Candelaria";0
"16604";"Caida de Ocupante";"Pontón";"La Candelaria";0
"16606";"Incendio";"Pontón";"La Candelaria";0
"16607";"Otro";"Pontón";"La Candelaria";0
"16608";"Volcamiento";"Pontón";"La Candelaria";0
"16609";"Atropello";"Puente";"La Candelaria";0
"16610";"Caida de Ocupante";"Puente";"La Candelaria";0
"16612";"Incendio";"Puente";"La Candelaria";0
"16613";"Otro";"Puente";"La Candelaria";0
"16614";"Volcamiento";"Puente";"La Candelaria";0
"16618";"Incendio";"Tramo de via";"La Candelaria";0
"16621";"Atropello";"Tunel";"La Candelaria";0
"16622";"Caida de Ocupante";"Tunel";"La Candelaria";0
"16623";"Choque";"Tunel";"La Candelaria";0
"16624";"Incendio";"Tunel";"La Candelaria";0
"16625";"Otro";"Tunel";"La Candelaria";0
"16626";"Volcamiento";"Tunel";"La Candelaria";0
"16628";"Caida de Ocupante";"Via peatonal";"La Candelaria";0
"16630";"Incendio";"Via peatonal";"La Candelaria";0
"16631";"Otro";"Via peatonal";"La Candelaria";0
"16632";"Volcamiento";"Via peatonal";"La Candelaria";0
"16633";"Atropello";"Ciclo Ruta";"La Castellana";0
"16634";"Caida de Ocupante";"Ciclo Ruta";"La Castellana";0
"16636";"Incendio";"Ciclo Ruta";"La Castellana";0
"16637";"Otro";"Ciclo Ruta";"La Castellana";0
"16638";"Volcamiento";"Ciclo Ruta";"La Castellana";0
"16639";"Atropello";"Glorieta";"La Castellana";0
"16640";"Caida de Ocupante";"Glorieta";"La Castellana";0
"16642";"Incendio";"Glorieta";"La Castellana";0
"16644";"Volcamiento";"Glorieta";"La Castellana";0
"16646";"Caida de Ocupante";"Interseccion";"La Castellana";0
"16648";"Incendio";"Interseccion";"La Castellana";0
"16654";"Incendio";"Lote o Predio";"La Castellana";0
"16656";"Volcamiento";"Lote o Predio";"La Castellana";0
"16657";"Atropello";"Paso a Nivel";"La Castellana";0
"16658";"Caida de Ocupante";"Paso a Nivel";"La Castellana";0
"16659";"Choque";"Paso a Nivel";"La Castellana";0
"16660";"Incendio";"Paso a Nivel";"La Castellana";0
"16661";"Otro";"Paso a Nivel";"La Castellana";0
"16662";"Volcamiento";"Paso a Nivel";"La Castellana";0
"16663";"Atropello";"Paso Elevado";"La Castellana";0
"16664";"Caida de Ocupante";"Paso Elevado";"La Castellana";0
"16665";"Choque";"Paso Elevado";"La Castellana";0
"16666";"Incendio";"Paso Elevado";"La Castellana";0
"16667";"Otro";"Paso Elevado";"La Castellana";0
"16668";"Volcamiento";"Paso Elevado";"La Castellana";0
"16669";"Atropello";"Paso Inferior";"La Castellana";0
"16670";"Caida de Ocupante";"Paso Inferior";"La Castellana";0
"16671";"Choque";"Paso Inferior";"La Castellana";0
"16672";"Incendio";"Paso Inferior";"La Castellana";0
"16673";"Otro";"Paso Inferior";"La Castellana";0
"16674";"Volcamiento";"Paso Inferior";"La Castellana";0
"16675";"Atropello";"Pontón";"La Castellana";0
"16676";"Caida de Ocupante";"Pontón";"La Castellana";0
"16677";"Choque";"Pontón";"La Castellana";0
"16678";"Incendio";"Pontón";"La Castellana";0
"16679";"Otro";"Pontón";"La Castellana";0
"16680";"Volcamiento";"Pontón";"La Castellana";0
"16681";"Atropello";"Puente";"La Castellana";0
"16682";"Caida de Ocupante";"Puente";"La Castellana";0
"16683";"Choque";"Puente";"La Castellana";0
"16684";"Incendio";"Puente";"La Castellana";0
"16685";"Otro";"Puente";"La Castellana";0
"16686";"Volcamiento";"Puente";"La Castellana";0
"16690";"Incendio";"Tramo de via";"La Castellana";0
"16693";"Atropello";"Tunel";"La Castellana";0
"16694";"Caida de Ocupante";"Tunel";"La Castellana";0
"16695";"Choque";"Tunel";"La Castellana";0
"16696";"Incendio";"Tunel";"La Castellana";0
"16697";"Otro";"Tunel";"La Castellana";0
"16698";"Volcamiento";"Tunel";"La Castellana";0
"16699";"Atropello";"Via peatonal";"La Castellana";0
"16700";"Caida de Ocupante";"Via peatonal";"La Castellana";0
"16702";"Incendio";"Via peatonal";"La Castellana";0
"16703";"Otro";"Via peatonal";"La Castellana";0
"16704";"Volcamiento";"Via peatonal";"La Castellana";0
"16705";"Atropello";"Ciclo Ruta";"La Colina";0
"16706";"Caida de Ocupante";"Ciclo Ruta";"La Colina";0
"16707";"Choque";"Ciclo Ruta";"La Colina";0
"16708";"Incendio";"Ciclo Ruta";"La Colina";0
"16709";"Otro";"Ciclo Ruta";"La Colina";0
"16710";"Volcamiento";"Ciclo Ruta";"La Colina";0
"16711";"Atropello";"Glorieta";"La Colina";0
"16712";"Caida de Ocupante";"Glorieta";"La Colina";0
"16714";"Incendio";"Glorieta";"La Colina";0
"16715";"Otro";"Glorieta";"La Colina";0
"16716";"Volcamiento";"Glorieta";"La Colina";0
"16720";"Incendio";"Interseccion";"La Colina";0
"16726";"Incendio";"Lote o Predio";"La Colina";0
"16729";"Atropello";"Paso a Nivel";"La Colina";0
"16730";"Caida de Ocupante";"Paso a Nivel";"La Colina";0
"16731";"Choque";"Paso a Nivel";"La Colina";0
"16732";"Incendio";"Paso a Nivel";"La Colina";0
"16733";"Otro";"Paso a Nivel";"La Colina";0
"16734";"Volcamiento";"Paso a Nivel";"La Colina";0
"16735";"Atropello";"Paso Elevado";"La Colina";0
"16736";"Caida de Ocupante";"Paso Elevado";"La Colina";0
"16738";"Incendio";"Paso Elevado";"La Colina";0
"16739";"Otro";"Paso Elevado";"La Colina";0
"16740";"Volcamiento";"Paso Elevado";"La Colina";0
"16741";"Atropello";"Paso Inferior";"La Colina";0
"16742";"Caida de Ocupante";"Paso Inferior";"La Colina";0
"16743";"Choque";"Paso Inferior";"La Colina";0
"16744";"Incendio";"Paso Inferior";"La Colina";0
"16745";"Otro";"Paso Inferior";"La Colina";0
"16746";"Volcamiento";"Paso Inferior";"La Colina";0
"16747";"Atropello";"Pontón";"La Colina";0
"16748";"Caida de Ocupante";"Pontón";"La Colina";0
"16749";"Choque";"Pontón";"La Colina";0
"16750";"Incendio";"Pontón";"La Colina";0
"16751";"Otro";"Pontón";"La Colina";0
"16752";"Volcamiento";"Pontón";"La Colina";0
"16753";"Atropello";"Puente";"La Colina";0
"16754";"Caida de Ocupante";"Puente";"La Colina";0
"16755";"Choque";"Puente";"La Colina";0
"16756";"Incendio";"Puente";"La Colina";0
"16757";"Otro";"Puente";"La Colina";0
"16758";"Volcamiento";"Puente";"La Colina";0
"16762";"Incendio";"Tramo de via";"La Colina";0
